alert_key,probability,,alert_key,sar
374126,0.00E+00,,358471,0.4980138
354854,0.00E+00,,361303,0.4980138
361286,0.00E+00,,360601,0.4980138
363137,0.00E+00,,361550,0.49576902
356632,0.00E+00,,355179,0.49473992
371971,0.00E+00,,358282,0.49473992
355673,0.00E+00,,354850,0.49473992
372810,0.00E+00,,364200,0.49473992
354413,0.00E+00,,357489,0.49473992
375060,0.00E+00,,353084,0.49473992
376093,0.00E+00,,352680,0.49473992
367185,0.00E+00,,362823,0.49473992
365589,0.00E+00,,356969,0.49473992
361296,0.00E+00,,353885,0.49473992
359362,0.00E+00,,359956,0.49473992
355222,0.00E+00,,353243,0.49473992
357116,0.00E+00,,358482,0.49473992
355667,0.00E+00,,355911,0.49473992
354824,0.00E+00,,356313,0.49473992
372512,0.00E+00,,357902,0.49473992
364109,0.00E+00,,358731,0.49379137
373992,0.00E+00,,358029,0.49379137
377624,0.00E+00,,353166,0.49379137
359828,0.00E+00,,357700,0.49204543
364193,0.00E+00,,364295,0.49115935
378186,0.00E+00,,361837,0.49115935
366845,0.00E+00,,355171,0.48985544
374919,0.00E+00,,361976,0.48985544
353209,0.00E+00,,364048,0.48817143
367409,0.00E+00,,358256,0.48681352
360847,0.00E+00,,361166,0.4865856
372692,0.00E+00,,353416,0.4865156
370902,0.00E+00,,361859,0.4846225
371250,0.00E+00,,353566,0.4846225
364739,0.00E+00,,364628,0.48431292
362483,0.00E+00,,355384,0.4819786
356303,0.00E+00,,352487,0.48170006
354612,0.00E+00,,353394,0.48170006
373105,0.00E+00,,357693,0.48170006
357701,0.00E+00,,354807,0.48082283
353213,0.00E+00,,352330,0.48082283
373452,0.00E+00,,355756,0.48082283
356859,0.00E+00,,358223,0.4782249
363896,0.00E+00,,354040,0.4782249
358616,0.00E+00,,356774,0.4782249
375696,0.00E+00,,363584,0.4782249
365246,0.00E+00,,358837,0.4782249
367733,0.00E+00,,354959,0.4782249
360037,0.00E+00,,364023,0.4782249
355147,0.00E+00,,356180,0.4782249
375442,0.00E+00,,355549,0.4782249
355362,0.00E+00,,359849,0.4782249
356601,0.00E+00,,364278,0.47753972
357081,0.00E+00,,360839,0.4771513
366888,0.00E+00,,356924,0.47599098
355761,0.00E+00,,357874,0.47274125
360018,0.00E+00,,355762,0.47274125
365073,0.00E+00,,357274,0.47274125
373461,0.00E+00,,352472,0.47274125
365735,0.00E+00,,357307,0.47244167
370569,0.00E+00,,358602,0.4712842
354616,0.00E+00,,353857,0.47021988
374315,0.00E+00,,357322,0.47021472
374920,0.00E+00,,359781,0.47021472
352866,0.00E+00,,355418,0.47021472
360562,0.00E+00,,354212,0.46781698
367191,0.00E+00,,354432,0.46773395
375049,0.00E+00,,352686,0.46773395
360292,0.00E+00,,359657,0.46490315
364986,0.00E+00,,362226,0.46490315
360293,0.00E+00,,354643,0.46490315
358264,0.00E+00,,356057,0.46490315
358721,0.00E+00,,357303,0.46490315
377455,0.00E+00,,358048,0.46490315
355776,0.00E+00,,361001,0.46490315
359498,0.00E+00,,362858,0.46406594
360058,0.00E+00,,361124,0.46406594
375784,0.00E+00,,361552,0.46406594
365313,0.00E+00,,362132,0.46406594
373091,0.00E+00,,364458,0.46406594
362153,0.00E+00,,360563,0.46406594
374113,0.00E+00,,358211,0.4640301
354226,0.00E+00,,355538,0.4640301
368734,0.00E+00,,363580,0.4640301
365420,0.00E+00,,353383,0.4640301
375210,0.00E+00,,356245,0.46094635
370287,0.00E+00,,360011,0.46094635
371411,0.00E+00,,361021,0.46094635
366693,0.00E+00,,363033,0.46094635
369784,0.00E+00,,361445,0.46094635
366108,0.00E+00,,352859,0.46032527
356611,0.00E+00,,362715,0.45783716
364195,0.00E+00,,364631,0.45773917
372136,0.00E+00,,363143,0.45773917
360046,0.00E+00,,361715,0.45675868
359768,0.00E+00,,353872,0.4558946
370538,0.00E+00,,361282,0.4558946
357442,0.00E+00,,361710,0.4558946
359255,0.00E+00,,360292,0.4558946
362273,0.00E+00,,361136,0.45494682
360997,0.00E+00,,363588,0.4535684
367688,0.00E+00,,358233,0.4535684
375293,0.00E+00,,360847,0.4535684
376889,0.00E+00,,362003,0.4535684
368416,0.00E+00,,353407,0.4535684
370187,0.00E+00,,354045,0.4535684
362930,0.00E+00,,356781,0.4535684
367334,0.00E+00,,352497,0.4535684
372683,0.00E+00,,364999,0.4535684
373683,0.00E+00,,364036,0.4535684
362800,0.00E+00,,359854,0.4535684
371642,0.00E+00,,354968,0.4535684
358063,0.00E+00,,359135,0.4535684
358195,0.00E+00,,357702,0.4535684
375297,0.00E+00,,355559,0.4535684
363040,0.00E+00,,362727,0.4535684
361589,0.00E+00,,358212,0.45297125
371609,0.00E+00,,356763,0.45297125
358066,0.00E+00,,355745,0.45186114
376646,0.00E+00,,352654,0.44936922
370125,0.00E+00,,354401,0.44936922
365197,0.00E+00,,355671,0.44936922
372255,0.00E+00,,355150,0.44936922
366674,0.00E+00,,364597,0.44936922
352472,0.00E+00,,358956,0.44936922
375457,0.00E+00,,359467,0.44936922
374292,0.00E+00,,357445,0.44936922
360954,0.00E+00,,363123,0.44936922
374330,0.00E+00,,360556,0.449351
358970,0.00E+00,,359477,0.44893226
362208,0.00E+00,,359371,0.44893226
378426,0.00E+00,,357715,0.44893226
355757,0.00E+00,,360090,0.44893226
366853,0.00E+00,,357327,0.44543758
366498,0.00E+00,,358206,0.44309196
361860,0.00E+00,,357458,0.44309196
368246,0.00E+00,,357682,0.442255
365460,0.00E+00,,353385,0.442255
367218,0.00E+00,,352301,0.44176796
369625,0.00E+00,,357525,0.44172874
357695,0.00E+00,,352715,0.44172874
372090,0.00E+00,,354468,0.44172874
366273,0.00E+00,,353596,0.44172874
368974,0.00E+00,,357447,0.4416245
353059,0.00E+00,,360558,0.44080392
367724,0.00E+00,,362449,0.44045928
371618,0.00E+00,,364454,0.43906826
355813,0.00E+00,,362855,0.43906826
370382,0.00E+00,,358709,0.43890727
375615,0.00E+00,,355677,0.43890727
372796,0.00E+00,,355183,0.43399447
367847,0.00E+00,,354798,0.4332392
365415,0.00E+00,,355731,0.42907727
364706,0.00E+00,,353835,0.42907727
354804,0.00E+00,,359759,0.42907727
371605,0.00E+00,,356214,0.42907727
364488,0.00E+00,,362463,0.42822397
367523,0.00E+00,,355678,0.42822397
365761,0.00E+00,,357456,0.42822397
368733,0.00E+00,,357067,0.42822397
376657,0.00E+00,,358430,0.42822397
356968,0.00E+00,,356387,0.42822397
366954,0.00E+00,,360040,0.42822397
360088,0.00E+00,,353550,0.42822397
364020,0.00E+00,,353545,0.42808396
353396,0.00E+00,,356605,0.42665473
364751,0.00E+00,,363319,0.42665473
355156,0.00E+00,,356960,0.42665473
361001,0.00E+00,,353878,0.42477965
361857,0.00E+00,,352857,0.42412177
372251,0.00E+00,,355734,0.42411223
356765,0.00E+00,,356216,0.42411223
365269,0.00E+00,,359762,0.42411223
369814,0.00E+00,,354792,0.42411223
364315,0.00E+00,,360388,0.42141294
354220,0.00E+00,,352692,0.41937336
368675,0.00E+00,,354817,0.41797835
372888,0.00E+00,,356628,0.41797835
355705,0.00E+00,,355458,0.417197
377783,0.00E+00,,363746,0.41715273
364983,0.00E+00,,358192,0.41644552
366490,0.00E+00,,364172,0.4138195
358138,0.00E+00,,352291,0.41331378
361446,0.00E+00,,361545,0.41297656
377797,0.00E+00,,362848,0.41297656
369015,0.00E+00,,359365,0.41297656
374784,0.00E+00,,362125,0.41297656
352329,0.00E+00,,355155,0.41292587
369279,0.00E+00,,352507,0.41060808
354788,0.00E+00,,355772,0.41060808
367743,0.00E+00,,354828,0.41060808
359654,0.00E+00,,353867,0.41060808
356300,0.00E+00,,361012,0.4099685
357458,0.00E+00,,359247,0.40969267
364312,0.00E+00,,362918,0.40969267
368858,0.00E+00,,362208,0.40969267
374758,0.00E+00,,364678,0.40969267
376242,0.00E+00,,360979,0.40969267
371417,0.00E+00,,361835,0.40919
371047,0.00E+00,,363740,0.40919
372569,0.00E+00,,360577,0.40919
355806,0.00E+00,,357079,0.40919
371771,0.00E+00,,358443,0.40919
354630,0.00E+00,,361822,0.40696412
368518,0.00E+00,,353558,0.40625903
365272,0.00E+00,,356968,0.4055365
353233,0.00E+00,,352309,0.40519282
365206,0.00E+00,,357291,0.40519282
359134,0.00E+00,,363036,0.40430495
354836,0.00E+00,,364495,0.40430495
367577,0.00E+00,,362246,0.40430495
365432,0.00E+00,,359607,0.40348965
354790,0.00E+00,,361851,0.40348965
355380,0.00E+00,,363284,0.40348965
369176,0.00E+00,,356016,0.40348965
360651,0.00E+00,,363759,0.40348965
357107,0.00E+00,,363149,0.40348965
361705,0.00E+00,,354435,0.40348965
371264,0.00E+00,,358005,0.40348965
371254,0.00E+00,,357493,0.40348965
374754,0.00E+00,,363154,0.40248236
364770,0.00E+00,,360233,0.40248236
369982,0.00E+00,,363168,0.40248236
358071,0.00E+00,,352476,0.40108272
359653,0.00E+00,,357869,0.401041
373467,0.00E+00,,362451,0.39663982
358481,0.00E+00,,363130,0.39663982
357702,0.00E+00,,358046,0.39647886
356407,0.00E+00,,364721,0.39647886
372309,0.00E+00,,362930,0.39647886
362953,0.00E+00,,360271,0.39647886
358207,0.00E+00,,362243,0.3926977
355756,0.00E+00,,357882,0.39197853
372231,0.00E+00,,357475,0.3916997
357682,0.00E+00,,361270,0.3912246
359477,0.00E+00,,356629,0.3900433
365195,0.00E+00,,363336,0.3900433
369465,0.00E+00,,357318,0.3890499
359607,0.00E+00,,363898,0.3884581
357497,0.00E+00,,356386,0.3881775
359610,0.00E+00,,360039,0.3881775
352686,0.00E+00,,356173,0.3881775
361450,0.00E+00,,359841,0.3881775
356629,0.00E+00,,356410,0.38703626
372689,0.00E+00,,358455,0.38703626
374939,0.00E+00,,363755,0.38703626
357233,0.00E+00,,361280,0.38703626
366662,0.00E+00,,364305,0.38703626
357089,0.00E+00,,364675,0.38703626
367392,0.00E+00,,359483,0.38703626
360516,0.00E+00,,357093,0.38703626
362285,0.00E+00,,362473,0.38703626
364041,0.00E+00,,363147,0.38703626
352497,0.00E+00,,358977,0.38703626
371655,0.00E+00,,360584,0.38703626
377639,0.00E+00,,361849,0.38703626
375601,0.00E+00,,364695,0.38514176
371636,0.00E+00,,354448,0.38360402
356037,0.00E+00,,364776,0.38154006
365383,0.00E+00,,358033,0.37832487
355724,0.00E+00,,352307,0.37832487
354446,0.00E+00,,362175,0.37832487
358001,0.00E+00,,354622,0.37832487
363918,0.00E+00,,353074,0.37303284
376906,0.00E+00,,354573,0.372284
358977,0.00E+00,,359121,0.3721372
376123,0.00E+00,,353569,0.36652496
373958,0.00E+00,,354613,0.36307803
371393,0.00E+00,,357278,0.36307803
374913,0.00E+00,,359638,0.36307803
366689,0.00E+00,,356043,0.36307803
359244,0.00E+00,,355376,0.36307803
364200,0.00E+00,,354226,0.36307803
364289,0.00E+00,,356600,0.36307803
353545,0.00E+00,,355392,0.36207715
363770,0.00E+00,,360281,0.36207715
354810,0.00E+00,,356054,0.36207715
365888,0.00E+00,,359652,0.36207715
364176,0.00E+00,,354633,0.36207715
378403,0.00E+00,,353054,0.36207715
361303,0.00E+00,,354239,0.36207715
361118,0.00E+00,,362928,0.36207715
353248,0.00E+00,,364717,0.36207715
356484,0.00E+00,,359636,0.36126146
354619,0.00E+00,,357275,0.36126146
369815,0.00E+00,,356599,0.36126146
355426,0.00E+00,,353041,0.36126146
363905,0.00E+00,,352298,0.36126146
371832,0.00E+00,,354612,0.36126146
352700,0.00E+00,,355373,0.36126146
370155,0.00E+00,,354223,0.36126146
373245,0.00E+00,,355388,0.36080983
368573,0.00E+00,,354628,0.36080983
362458,0.00E+00,,356050,0.36080983
353847,0.00E+00,,355789,0.36080983
357862,0.00E+00,,362925,0.36080983
364601,0.00E+00,,359647,0.36080983
378223,0.00E+00,,359268,0.3591526
371625,0.00E+00,,364467,0.3580282
370370,0.00E+00,,360553,0.35579488
367201,0.00E+00,,358736,0.35579488
378094,0.00E+00,,364150,0.35579488
375463,0.00E+00,,361114,0.35579488
361137,0.00E+00,,359361,0.35579488
356884,0.00E+00,,356950,0.3552359
374630,0.00E+00,,360855,0.35469472
378239,0.00E+00,,363131,0.35092726
369192,0.00E+00,,358464,0.3508384
358214,0.00E+00,,361296,0.3508384
375478,0.00E+00,,355793,0.35004672
376980,0.00E+00,,360064,0.35004672
378027,0.00E+00,,357091,0.35004672
376348,0.00E+00,,356409,0.35004672
362472,0.00E+00,,358454,0.35004672
368214,0.00E+00,,364304,0.35004672
374419,0.00E+00,,363754,0.35004672
370134,0.00E+00,,363317,0.3499001
355403,0.00E+00,,353848,0.3491401
358849,0.00E+00,,360235,0.34898302
364694,0.00E+00,,364963,0.3462264
364597,0.00E+00,,364299,0.34611747
373814,0.00E+00,,364666,0.34611747
352704,0.00E+00,,355794,0.34551275
358708,0.00E+00,,354431,0.34551275
356763,0.00E+00,,360065,0.34551275
358008,0.00E+00,,363756,0.34551275
377333,0.00E+00,,357490,0.34551275
362242,0.00E+00,,352685,0.34551275
357677,0.00E+00,,357094,0.34551275
359837,0.00E+00,,355181,0.34551275
376226,0.00E+00,,357861,0.34486046
354447,0.00E+00,,357294,0.34343907
369818,0.00E+00,,355397,0.34336576
361020,0.00E+00,,359227,0.34152523
359863,0.00E+00,,352880,0.34119788
368680,0.00E+00,,352484,0.33913925
352696,0.00E+00,,364722,0.335078
371270,0.00E+00,,356594,0.33226764
358281,0.00E+00,,359633,0.33226764
374426,0.00E+00,,358616,0.32904094
356918,0.00E+00,,355411,0.3287113
362490,0.00E+00,,356624,0.3287113
357124,0.00E+00,,355420,0.32851696
374918,0.00E+00,,364748,0.32851696
372806,0.00E+00,,358061,0.32851696
355392,0.00E+00,,363914,0.32851696
373384,0.00E+00,,358622,0.32851696
358430,0.00E+00,,361456,0.32851696
363753,0.00E+00,,359272,0.32851696
365001,0.00E+00,,352332,0.32851696
372109,0.00E+00,,360287,0.32851696
358222,0.00E+00,,354256,0.32851696
357086,0.00E+00,,361018,0.32851696
359674,0.00E+00,,357324,0.32851696
358064,0.00E+00,,356068,0.32851696
366524,0.00E+00,,354658,0.32851696
368658,0.00E+00,,353077,0.32851696
360558,0.00E+00,,363339,0.32851696
364666,0.00E+00,,356632,0.32851696
353494,0.00E+00,,362273,0.32851696
355420,0.00E+00,,360263,0.32586634
368728,0.00E+00,,359648,0.32586634
365429,0.00E+00,,360991,0.32586634
375913,0.00E+00,,361437,0.32586634
360286,0.00E+00,,356606,0.32586634
360583,0.00E+00,,354629,0.32586634
366207,0.00E+00,,362220,0.32586634
372765,0.00E+00,,359255,0.32586634
358054,0.00E+00,,354235,0.32586634
365569,0.00E+00,,358604,0.32586634
366872,0.00E+00,,363895,0.32586634
367885,0.00E+00,,358037,0.32586634
360386,0.00E+00,,364715,0.32586634
376885,0.00E+00,,362926,0.32586634
365863,0.00E+00,,355389,0.32586634
368930,0.00E+00,,360592,0.32582185
360649,0.00E+00,,357286,0.32571286
372701,0.00E+00,,355382,0.32571286
377361,0.00E+00,,364165,0.32261795
365756,0.00E+00,,360250,0.32151332
366688,0.00E+00,,357288,0.32151332
375610,0.00E+00,,360282,0.31851718
365621,0.00E+00,,352331,0.31372163
369430,0.00E+00,,363480,0.31372163
378103,0.00E+00,,354413,0.31088647
363895,0.00E+00,,360396,0.31021976
358605,0.00E+00,,363479,0.3075475
353579,0.00E+00,,353248,0.3075475
378395,0.00E+00,,363040,0.3075475
373896,0.00E+00,,358833,0.307189
364693,0.00E+00,,364020,0.307189
364624,0.00E+00,,355522,0.3066203
376911,0.00E+00,,358195,0.3066203
357892,0.00E+00,,355787,0.30395502
357115,0.00E+00,,364692,0.3032191
366683,0.00E+00,,364038,0.3025908
368389,0.00E+00,,354818,0.30191484
369294,0.00E+00,,357883,0.30191484
364673,0.00E+00,,359487,0.30127686
372657,0.00E+00,,361285,0.30127686
365889,0.00E+00,,364307,0.30127686
377203,0.00E+00,,357098,0.30127686
363138,0.00E+00,,361006,0.29873174
367744,0.00E+00,,352670,0.29693535
377777,0.00E+00,,358993,0.29509255
371267,0.00E+00,,361286,0.29497537
363149,0.00E+00,,357499,0.29497537
367894,0.00E+00,,361854,0.29497537
365322,0.00E+00,,355563,0.2883884
366265,0.00E+00,,352501,0.2883884
373243,0.00E+00,,354054,0.2883884
371571,0.00E+00,,356787,0.2883884
355815,0.00E+00,,357709,0.2883884
374134,0.00E+00,,358237,0.2883884
359469,0.00E+00,,354973,0.2883884
355428,0.00E+00,,356187,0.2883884
359668,0.00E+00,,359857,0.2883884
376897,0.00E+00,,364044,0.2883884
370523,0.00E+00,,358846,0.2883884
365910,0.00E+00,,353413,0.2883884
357489,0.00E+00,,355201,0.2868381
367019,0.00E+00,,354452,0.2868381
369014,0.00E+00,,352704,0.2868381
354679,0.00E+00,,354795,0.2868192
358030,0.00E+00,,364455,0.2868192
360985,0.00E+00,,364163,0.2868192
371292,0.00E+00,,355740,0.2868192
375889,0.00E+00,,363441,0.2868192
377774,0.00E+00,,361432,0.28587142
366090,0.00E+00,,354943,0.28587142
360563,0.00E+00,,360529,0.2848342
356424,0.00E+00,,355780,0.28225037
357502,0.00E+00,,360053,0.28225037
359268,0.00E+00,,354421,0.28225037
366831,0.00E+00,,356399,0.28225037
357656,0.00E+00,,364601,0.28075707
365733,0.00E+00,,355737,0.27883077
359084,0.00E+00,,355395,0.27852842
377320,0.00E+00,,356612,0.27852842
368602,0.00E+00,,359653,0.27852842
376658,0.00E+00,,356055,0.27852842
369302,0.00E+00,,357297,0.27852842
371076,0.00E+00,,352316,0.27852842
364307,0.00E+00,,364286,0.27817073
372770,0.00E+00,,360049,0.27817073
357885,0.00E+00,,358438,0.27817073
371360,0.00E+00,,356395,0.27817073
355810,0.00E+00,,362735,0.2764028
357506,0.00E+00,,354014,0.27622703
359247,0.00E+00,,356890,0.27563787
361436,0.00E+00,,360251,0.26677385
365904,0.00E+00,,357507,0.26637885
372782,0.00E+00,,361690,0.26472244
372222,0.00E+00,,358157,0.26249126
376091,0.00E+00,,356044,0.26085624
362171,0.00E+00,,359639,0.26085624
369460,0.00E+00,,363730,0.26000065
365407,0.00E+00,,360391,0.26000065
364705,0.00E+00,,359116,0.26000065
370731,0.00E+00,,355705,0.26000065
357090,0.00E+00,,360825,0.26000065
359941,0.00E+00,,364011,0.26000065
366709,0.00E+00,,360046,0.26000065
353388,0.00E+00,,364624,0.25959408
374757,0.00E+00,,354402,0.25959408
364261,0.00E+00,,361128,0.2586058
362002,0.00E+00,,360566,0.2586058
357106,0.00E+00,,359376,0.2586058
354239,0.00E+00,,353561,0.25371236
372704,0.00E+00,,359373,0.25371236
367892,0.00E+00,,360294,0.2532411
372570,0.00E+00,,354263,0.2532411
359841,0.00E+00,,356639,0.2532411
360654,0.00E+00,,357347,0.2532411
362733,0.00E+00,,362298,0.2532411
373369,0.00E+00,,358067,0.2532411
373442,0.00E+00,,363918,0.2532411
368258,0.00E+00,,355429,0.2532411
376873,0.00E+00,,363282,0.2532411
363304,0.00E+00,,359389,0.2532411
357706,0.00E+00,,359675,0.2532411
368582,0.00E+00,,361025,0.2532411
375471,0.00E+00,,358626,0.2532411
357699,0.00E+00,,354670,0.2532411
357870,0.00E+00,,352344,0.2532411
366519,0.00E+00,,364779,0.2532411
365753,0.00E+00,,360589,0.25287578
365387,0.00E+00,,361290,0.25287578
374620,0.00E+00,,357502,0.25287578
367222,0.00E+00,,352693,0.25287578
359852,0.00E+00,,362478,0.25287578
372310,0.00E+00,,362490,0.2526294
354834,0.00E+00,,353560,0.25117585
360979,0.00E+00,,357478,0.25117585
359506,0.00E+00,,362458,0.25011212
357274,0.00E+00,,361689,0.25011212
377157,0.00E+00,,354609,0.24688002
353865,0.00E+00,,359260,0.24365096
373932,0.00E+00,,355567,0.24062055
356314,0.00E+00,,356189,0.24062055
378401,0.00E+00,,354978,0.24062055
371550,0.00E+00,,359863,0.24062055
353033,0.00E+00,,353415,0.24062055
355429,0.00E+00,,357717,0.24062055
358421,0.00E+00,,361123,0.24020502
377767,0.00E+00,,357285,0.23701373
373111,0.00E+00,,358034,0.23701373
354814,0.00E+00,,361158,0.23681274
369193,0.00E+00,,352872,0.23637187
366517,0.00E+00,,354661,0.23637187
370141,0.00E+00,,360820,0.23602362
371402,0.00E+00,,357668,0.23602362
361778,0.00E+00,,353831,0.23602362
365869,0.00E+00,,354967,0.23529597
374074,0.00E+00,,360254,0.23371741
356068,0.00E+00,,361999,0.23281682
369825,0.00E+00,,358036,0.23281682
356058,0.00E+00,,357092,0.23258387
358434,0.00E+00,,361273,0.23237228
353413,0.00E+00,,358601,0.23220952
363345,0.00E+00,,357287,0.23220952
361408,0.00E+00,,361313,0.23192248
362851,0.00E+00,,358847,0.23192248
368730,0.00E+00,,359362,0.2318497
352492,0.00E+00,,358708,0.2318497
371796,0.00E+00,,354814,0.23106252
355375,0.00E+00,,359382,0.23106252
374320,0.00E+00,,355761,0.23106252
378215,0.00E+00,,362144,0.23106252
374608,0.00E+00,,361566,0.23106252
360279,0.00E+00,,358723,0.23106252
355525,0.00E+00,,361137,0.23106252
370168,0.00E+00,,362285,0.2296027
362866,0.00E+00,,355672,0.227635
371957,0.00E+00,,357292,0.22620758
356781,0.00E+00,,364464,0.22562847
355916,0.00E+00,,360387,0.22562847
364698,0.00E+00,,361986,0.22562847
355557,0.00E+00,,359113,0.22562847
375053,0.00E+00,,359950,0.22238751
361292,0.00E+00,,362472,0.22238751
357888,0.00E+00,,360037,0.22238751
368099,0.00E+00,,364729,0.22238751
357700,0.00E+00,,363315,0.22238751
369452,0.00E+00,,361848,0.22238751
377964,0.00E+00,,356384,0.22238751
377648,0.00E+00,,362131,0.2222434
357321,0.00E+00,,363697,0.2219651
369431,0.00E+00,,355156,0.2219651
368601,0.00E+00,,357457,0.2219651
364189,0.00E+00,,356388,0.2219651
358841,0.00E+00,,361263,0.2219651
372129,0.00E+00,,359469,0.2219651
369005,0.00E+00,,357448,0.2219651
354942,0.00E+00,,354234,0.2219651
355434,0.00E+00,,358432,0.2219651
360053,0.00E+00,,360575,0.2219651
369022,0.00E+00,,360041,0.2219651
371627,0.00E+00,,357064,0.2219651
357261,0.00E+00,,356220,0.22086632
367846,0.00E+00,,359767,0.22086632
356384,0.00E+00,,362914,0.2200203
378075,0.00E+00,,354238,0.21973713
370907,0.00E+00,,363906,0.21931043
363902,0.00E+00,,356372,0.218394
374302,0.00E+00,,360018,0.218394
378229,0.00E+00,,359775,0.21832353
354254,0.00E+00,,352866,0.21832353
373996,0.00E+00,,356229,0.21832353
374114,0.00E+00,,362142,0.21832353
369971,0.00E+00,,353403,0.2178988
367914,0.00E+00,,356182,0.2178988
377480,0.00E+00,,357701,0.2178988
358228,0.00E+00,,358227,0.2178988
359201,0.00E+00,,364030,0.2178988
373446,0.00E+00,,355556,0.2178988
361160,0.00E+00,,359851,0.2178988
374115,0.00E+00,,360842,0.2178988
366259,0.00E+00,,352493,0.2178988
376669,0.00E+00,,356777,0.2178988
366242,0.00E+00,,356637,0.21698111
366081,0.00E+00,,358063,0.2114427
373232,0.00E+00,,361460,0.2114427
359658,0.00E+00,,360290,0.2114427
365414,0.00E+00,,363916,0.2114427
370712,0.00E+00,,362952,0.2114427
370817,0.00E+00,,364770,0.2114427
358819,0.00E+00,,355424,0.2114427
361866,0.00E+00,,362284,0.2114427
376478,0.00E+00,,361020,0.2114427
369975,0.00E+00,,358625,0.2114427
360846,0.00E+00,,356634,0.2114427
376908,0.00E+00,,356070,0.2114427
360648,0.00E+00,,354663,0.2114427
360396,0.00E+00,,358178,0.21075176
368383,0.00E+00,,361133,0.21075176
368395,0.00E+00,,364135,0.20900534
358968,0.00E+00,,361843,0.207035
366980,0.00E+00,,359507,0.20562302
366978,0.00E+00,,360610,0.20562302
371795,0.00E+00,,361314,0.20562302
352307,0.00E+00,,358996,0.20562302
371520,0.00E+00,,357321,0.20509699
367425,0.00E+00,,358828,0.20484209
376092,0.00E+00,,359605,0.20341133
356608,0.00E+00,,356014,0.20341133
359141,0.00E+00,,358717,0.20328593
360593,0.00E+00,,354616,0.20242621
358044,0.00E+00,,358593,0.20034195
354015,0.00E+00,,364693,0.19924545
375776,0.00E+00,,361294,0.19924545
375408,0.00E+00,,354446,0.19924545
374294,0.00E+00,,364318,0.19924545
369992,0.00E+00,,362481,0.19924545
360591,0.00E+00,,360593,0.19924545
365909,0.00E+00,,357106,0.19924545
357705,0.00E+00,,358462,0.19924545
371599,0.00E+00,,360786,0.19883339
378304,0.00E+00,,352520,0.19798408
352253,0.00E+00,,353518,0.19798408
369456,0.00E+00,,357216,0.19798408
367360,0.00E+00,,353172,0.19795582
365410,0.00E+00,,357290,0.19677758
362864,0.00E+00,,360260,0.19608262
367545,0.00E+00,,354423,0.19584563
374903,0.00E+00,,352816,0.19518268
360015,0.00E+00,,358733,0.19511908
375063,0.00E+00,,361431,0.1914452
354432,0.00E+00,,355166,0.1914452
372099,0.00E+00,,353556,0.1914452
352880,0.00E+00,,354417,0.1914452
378230,0.00E+00,,357513,0.18945132
376336,0.00E+00,,361866,0.18945132
367176,0.00E+00,,357115,0.18945132
369028,0.00E+00,,354428,0.18742298
356589,0.00E+00,,355378,0.18664186
361144,0.00E+00,,353045,0.18664186
367544,0.00E+00,,360231,0.18449096
358470,0.00E+00,,356017,0.18449096
356630,0.00E+00,,359608,0.18449096
355814,0.00E+00,,356752,0.18400764
366799,0.00E+00,,354971,0.18363401
352291,0.00E+00,,352660,0.18297897
365439,0.00E+00,,357319,0.1817841
363751,0.00E+00,,353198,0.1804699
371634,0.00E+00,,364961,0.1804699
368084,0.00E+00,,355725,0.1804699
368729,0.00E+00,,354668,0.1802071
353568,0.00E+00,,354261,0.1802071
354828,0.00E+00,,363128,0.17812921
369904,0.00E+00,,358841,0.17811374
375178,0.00E+00,,361576,0.17811374
376232,0.00E+00,,362800,0.17513928
358911,0.00E+00,,364109,0.17513928
376909,0.00E+00,,362074,0.17513928
363158,0.00E+00,,363712,0.17513928
360282,0.00E+00,,361778,0.17513928
375557,0.00E+00,,365073,0.17513928
368547,0.00E+00,,358911,0.17513928
372248,0.00E+00,,360923,0.17513928
370919,0.00E+00,,358410,0.17513928
371106,0.00E+00,,360468,0.17513928
352670,0.00E+00,,356288,0.17513928
371271,0.00E+00,,359925,0.17513928
370697,0.00E+00,,356859,0.17513928
360923,0.00E+00,,359201,0.17513928
369949,0.00E+00,,356756,0.17381367
374402,0.00E+00,,357670,0.17381367
377364,0.00E+00,,357471,0.17381367
367558,0.00E+00,,354022,0.17381367
370736,0.00E+00,,355757,0.17381367
362247,0.00E+00,,354942,0.17381367
361836,0.00E+00,,364293,0.1711415
356311,0.00E+00,,358444,0.1711415
364780,0.00E+00,,360581,0.16908532
373972,0.00E+00,,358970,0.16617106
372874,0.00E+00,,358726,0.16521452
366960,0.00E+00,,354947,0.16514838
374904,0.00E+00,,354027,0.16514838
367174,0.00E+00,,354604,0.1649916
361291,0.00E+00,,352710,0.15976298
377476,0.00E+00,,356426,0.15976298
367279,0.00E+00,,355212,0.15976298
364045,0.00E+00,,360082,0.15957117
364468,0.00E+00,,355816,0.15957117
358604,0.00E+00,,357119,0.15957117
358258,0.00E+00,,353201,0.15955643
376618,0.00E+00,,358693,0.15610744
359142,0.00E+00,,360085,0.15564546
357466,0.00E+00,,360230,0.15466917
353540,0.00E+00,,358006,0.15466917
358242,0.00E+00,,356569,0.15466917
363131,0.00E+00,,364643,0.15466917
362154,0.00E+00,,359222,0.15466917
365265,0.00E+00,,354569,0.15466917
363337,0.00E+00,,358568,0.15466917
373987,0.00E+00,,355347,0.15466917
353586,0.00E+00,,352253,0.15466917
366953,0.00E+00,,357222,0.15466917
372879,0.00E+00,,354177,0.15466917
